PULocationID,trip_count,avg_rpm,median_rpm,std_rpm,avg_dist,cc_rate,airport_rate,avg_tip_rate,rpm_group
254,708,5.0356580508474575,3.88295,3.8121656119462375,9.92066384180791,0.9887005649717514,0.002824858757062147,0.001432857142857143,low_rpm
255,1391,8.607073040977713,7.1767,5.138424050094462,3.9481883537023728,0.9158878504672897,0.010064701653486701,0.19928163265306123,mid_rpm
256,1048,8.750875477099235,7.30995,6.933936045729387,4.683807251908397,0.8845419847328244,0.06965648854961833,0.1532329018338727,mid_rpm
257,222,6.84685,5.55665,5.3692443538190835,6.093558558558558,0.972972972972973,0.0,0.028907870370370372,mid_rpm
258,370,6.530217837837839,4.57385,6.47803989373142,7.890621621621622,0.972972972972973,0.043243243243243246,0.010003888888888889,mid_rpm
259,385,4.622240779220779,3.6054,3.8845510967692096,11.258727272727272,0.9922077922077922,0.0025974025974025974,1.701570680628272e-05,low_rpm
260,803,10.395697384806974,7.534,8.039058486276,5.1913947696139475,0.7733499377334994,0.1706102117061021,0.13310547504025766,high_rpm
261,12383,10.053175983202777,8.1678,6.355515818075048,4.119611564241299,0.8643301300169587,0.03795526124525559,0.23001653741941513,mid_rpm
262,40142,12.022872313287827,10.9091,5.906903451937642,2.3026249314931992,0.8936276219421055,0.025883114941956057,0.2572469028768956,high_rpm
263,55476,12.677214728891773,11.16115,6.395162481043548,2.0722368231307233,0.8853918811738409,0.016764006056673157,0.2642669164053911,high_rpm
264,4090,10.847305305623472,9.0363,7.737955511575287,4.975036674816626,0.8635696821515892,0.06797066014669927,0.24233233295583237,high_rpm
265,429,14.616952447552448,8.1818,16.2963209567955,10.254265734265735,0.7692307692307693,0.3123543123543124,0.13446818181818182,high_rpm
